year,outcode,property_type,n_i,avg_price,sd
2015.0,LE5,D,214,263227.2523364486,78175.89665068066
2015.0,LE5,F,58,95659.05172413793,47737.848343173944
2015.0,LE5,O,16,754343.75,1281926.7363198518
2015.0,LE5,S,335,172000.72238805972,50796.62631004719
2015.0,LE5,T,409,139489.22004889976,36087.33872747964
2015.0,LE6,D,98,286844.6632653061,204782.8848988704
2015.0,LE6,F,5,115350.0,43088.42652035463
2015.0,LE6,O,3,259333.33333333334,188934.73299881452
2015.0,LE6,S,46,179077.41304347827,33430.911162891745
2015.0,LE6,T,46,154428.26086956522,78832.58326082485
2015.0,LE65,D,215,314607.61395348836,106469.98764649004
2015.0,LE65,F,27,127747.4074074074,46031.47853476864
2015.0,LE65,O,7,844857.1428571428,1539787.3693653755
2015.0,LE65,S,91,187563.24175824175,49173.69011063192
2015.0,LE65,T,83,179982.421686747,80627.64932340254
2015.0,LE67,D,453,237736.8233995585,85895.89894652464
2015.0,LE67,F,14,86744.0,29546.796874423824
2015.0,LE67,O,16,785318.75,1040110.999985899
2015.0,LE67,S,383,147880.0678851175,38143.985700445584
2015.0,LE67,T,323,115598.6346749226,33657.95734359323
2015.0,LE7,D,464,335691.1918103448,147741.72061209046
2015.0,LE7,F,44,126902.27272727272,43415.64790587238
2015.0,LE7,O,8,864437.5,1740977.6694534926
2015.0,LE7,S,264,190951.55303030304,58096.66601407992
2015.0,LE7,T,186,159446.06451612903,57642.06927439067
2015.0,LE8,D,318,303515.27672955976,110727.40392433229
2015.0,LE8,F,33,105201.51515151515,38312.88842553606
2015.0,LE8,O,11,404736.7272727273,453972.6154095842
2015.0,LE8,S,265,182638.03773584907,43094.08668478241
2015.0,LE8,T,136,175006.91176470587,63465.28161729472
2015.0,LE9,D,466,283492.7381974249,136756.01961259215
2015.0,LE9,F,39,96188.69230769231,47523.01747250808
2015.0,LE9,O,14,586714.2857142857,892175.1663617002
2015.0,LE9,S,390,154917.5076923077,38179.90442949592
2015.0,LE9,T,251,132423.41832669324,38639.29726561163
2015.0,LL11,D,182,204925.4120879121,61164.88270413392
2015.0,LL11,F,34,85318.38235294117,24722.679525285726
2015.0,LL11,O,7,357428.5714285714,355707.67827101005
2015.0,LL11,S,225,127713.91111111111,32458.437507794813
2015.0,LL11,T,130,111685.15384615384,31836.5164462683
2015.0,LL12,D,149,274716.59060402686,128648.60928865726
2015.0,LL12,F,18,105861.11111111111,49662.03590729558
2015.0,LL12,O,4,328750.0,275117.3991832093
2015.0,LL12,S,144,150544.20833333334,42506.25991214156
2015.0,LL12,T,65,136580.3076923077,51001.2819146254
2015.0,LL13,D,155,232940.64516129033,92952.45307171077
2015.0,LL13,F,30,85696.66666666667,22011.98315233888
2015.0,LL13,O,17,1385558.8235294118,3006203.1695019435
2015.0,LL13,S,88,147948.86363636365,76414.37209754228
2015.0,LL13,T,123,110063.37398373983,43396.32416487512
2015.0,LL14,D,129,187211.38759689924,64176.72734774923
2015.0,LL14,F,9,107166.66666666667,52653.34747193193
2015.0,LL14,O,2,1e5,0.0
2015.0,LL14,S,167,121570.38922155689,31963.652794982565
2015.0,LL14,T,105,104254.33333333333,41109.889716621976
2015.0,LL15,D,74,250266.8918918919,107683.37570180505
2015.0,LL15,F,6,126500.0,72750.94501104436
2015.0,LL15,O,1,34e4,NA
2015.0,LL15,S,33,135730.30303030304,31460.19791785015
2015.0,LL15,T,33,129498.48484848485,51066.478554993155
2015.0,LL16,D,91,212552.74725274724,69962.95502408454
2015.0,LL16,F,3,72333.33333333333,55012.119876744735
2015.0,LL16,O,8,442737.625,265413.22191628313
2015.0,LL16,S,45,127401.11111111111,21137.4546096198
2015.0,LL16,T,46,109730.43478260869,50717.00402808255
2015.0,LL17,D,49,233539.79591836734,103341.6033214156
2015.0,LL17,F,1,68e3,NA
2015.0,LL17,O,3,374708.3333333333,243593.80187996026
2015.0,LL17,S,31,167e3,62118.28099145479
2015.0,LL17,T,15,133106.66666666666,42801.993723034284
2015.0,LL18,D,324,149723.23456790124,59936.40956333792
2015.0,LL18,F,27,72659.25925925926,28597.051478716356
2015.0,LL18,O,7,168857.14285714287,103112.62220088702
2015.0,LL18,S,209,117583.66507177033,32012.486358132057
2015.0,LL18,T,73,108291.78082191781,48786.15611758188
2015.0,LL19,D,181,162256.67403314917,66141.2363003834
2015.0,LL19,F,16,73496.875,28606.354007166545
2015.0,LL19,O,3,363333.3333333333,220018.93857878083
2015.0,LL19,S,119,124077.31092436975,36784.99760282437
2015.0,LL19,T,30,102560.93333333333,29117.99419831891
2015.0,LL20,D,53,251463.49056603774,104725.3712812014
2015.0,LL20,F,13,136034.23076923078,60627.206002687504
2015.0,LL20,O,7,520857.14285714284,337330.41594823543
2015.0,LL20,S,23,170295.73913043478,59078.792027886855
2015.0,LL20,T,37,134428.37837837837,47204.35558490535
2015.0,LL21,D,39,236537.15384615384,91855.05195760111
2015.0,LL21,O,4,249250.0,161210.78334487017
2015.0,LL21,S,8,163683.125,68011.73685146977
2015.0,LL21,T,19,82839.42105263157,28887.048784525083
2015.0,LL22,D,155,178027.74193548388,68927.7732607562
2015.0,LL22,F,22,85886.36363636363,40869.98311084211
2015.0,LL22,O,9,631025.7777777778,1366930.3043215824
2015.0,LL22,S,80,117810.0,33865.322803829804
2015.0,LL22,T,31,102454.83870967742,24179.87922095115
2015.0,LL23,D,25,210360.0,90055.94557458899
2015.0,LL23,O,1,2500.0,NA
2015.0,LL23,S,6,148333.33333333334,45460.60565661952
2015.0,LL23,T,22,81063.63636363637,42400.399205831214
2015.0,LL24,D,17,234702.9411764706,115959.85360054066
2015.0,LL24,S,13,152189.23076923078,41547.209184560656
2015.0,LL24,T,8,140437.5,44454.9832495108
2015.0,LL25,D,2,172500.0,67175.14421272202
2015.0,LL25,S,7,149864.2857142857,52912.63801687421
2015.0,LL25,T,4,155687.5,64471.36799903246
2015.0,LL26,D,15,197033.33333333334,64211.27700986872
2015.0,LL26,F,4,126375.0,59667.6559508304
2015.0,LL26,O,2,67550.0,17606.958851545034
2015.0,LL26,S,15,124566.66666666667,27019.745866063706
2015.0,LL26,T,27,114331.48148148147,28662.11365651981
2015.0,LL27,D,5,246590.0,65673.17184360749
2015.0,LL27,F,1,19e4,NA
2015.0,LL27,S,2,1e5,21213.203435596424
2015.0,LL27,T,3,95666.66666666667,38811.51032017864
2015.0,LL28,D,99,246874.94949494948,107579.34216171059
2015.0,LL28,F,62,158567.75806451612,88634.01798493411
2015.0,LL28,O,4,341500.0,335354.0417727708
2015.0,LL28,S,75,153138.6,49312.54764365868
2015.0,LL28,T,23,141706.52173913043,52398.63874087983
2015.0,LL29,D,93,237244.08602150538,101595.89196201654
2015.0,LL29,F,72,72001.04166666667,42479.62942579853
2015.0,LL29,O,6,171533.33333333334,103958.58149602979
2015.0,LL29,S,107,140383.17757009345,44183.538162134275
2015.0,LL29,T,58,98978.44827586207,36417.36272818537
2015.0,LL30,D,127,255554.52755905513,143671.26285382587
2015.0,LL30,F,109,110005.04587155963,47969.79370982004
2015.0,LL30,O,15,709516.6666666666,1152198.3741753765
2015.0,LL30,S,110,166830.0,42787.45271796094
2015.0,LL30,T,58,137198.2068965517,52101.61367833312
2015.0,LL31,D,66,222842.34848484848,79000.40989776669
2015.0,LL31,F,35,186081.48571428572,94932.82313837425
2015.0,LL31,O,2,164e3,33941.12549695428
2015.0,LL31,S,63,139273.80952380953,34490.51161848819
2015.0,LL31,T,48,149232.83333333334,99296.34137703787
2015.0,LL32,D,28,281935.71428571426,135281.50064953236
2015.0,LL32,F,4,184625.0,77267.25805065602
2015.0,LL32,O,1,259950.0,NA
2015.0,LL32,S,35,162812.85714285713,68110.59922575013
2015.0,LL32,T,39,175547.3076923077,69915.76797575549
2015.0,LL33,D,19,206894.73684210525,71313.77826731827
2015.0,LL33,F,1,109999.0,NA
2015.0,LL33,O,1,19e4,NA
2015.0,LL33,S,16,159531.25,79192.48044059065
2015.0,LL33,T,21,126392.85714285714,50016.782897629186
2015.0,LL34,D,20,208400.0,69608.41600659628
2015.0,LL34,F,4,105500.0,79567.58133813042
2015.0,LL34,O,1,15e4,NA
2015.0,LL34,S,19,130184.21052631579,37406.25709925331
2015.0,LL34,T,20,106885.0,26485.100578090674
2015.0,LL35,D,3,416666.6666666667,101036.29710818452
2015.0,LL35,F,6,172250.0,101221.41571821646
2015.0,LL35,O,1,2e5,NA
2015.0,LL35,S,4,252402.5,248530.55752764086
2015.0,LL35,T,17,248529.41176470587,138367.43097955658
2015.0,LL36,D,34,188770.58823529413,61342.475172180275
2015.0,LL36,F,11,64272.72727272727,18772.804314171655
2015.0,LL36,O,3,498330.0,608071.8022569374
2015.0,LL36,S,15,133396.66666666666,21504.887041476562
2015.0,LL36,T,36,108402.52777777778,30243.013195953783
2015.0,LL37,D,11,246363.63636363635,55714.042623512294
2015.0,LL37,S,1,94500.0,NA
2015.0,LL37,T,2,117750.0,4596.194077712559
2015.0,LL38,D,7,128500.0,61762.3132122926
2015.0,LL38,S,3,71e3,3605.5512754639894
2015.0,LL38,T,4,94250.0,35365.94407053204
2015.0,LL39,D,3,246666.66666666666,102632.02878893769
2015.0,LL39,S,1,7e4,NA
2015.0,LL39,T,3,201833.33333333334,126293.63932254599
2015.0,LL40,D,23,231193.47826086957,100168.30643783744
2015.0,LL40,F,5,117900.0,59458.38881099958
2015.0,LL40,S,13,142923.07692307694,43072.538696292206
2015.0,LL40,T,19,107736.84210526316,46959.31111701699
2015.0,LL41,D,14,146946.42857142858,58215.628566053114
2015.0,LL41,O,2,55e4,113137.0849898476
2015.0,LL41,S,6,94250.0,26600.2819533929
2015.0,LL41,T,64,69441.40625,21438.76209610279
2015.0,LL42,D,11,227872.72727272726,117746.03255234625
2015.0,LL42,F,16,98181.25,35688.073988378805
2015.0,LL42,O,4,152500.0,24664.414311581237
2015.0,LL42,S,3,178333.33333333334,111168.04097101527
2015.0,LL42,T,18,118158.33333333333,38429.619589123
2015.0,LL43,D,10,163925.0,29425.529826250462
2015.0,LL43,S,1,142e3,NA
2015.0,LL44,D,9,229722.22222222222,79580.58459476435
2015.0,LL44,O,1,8e4,NA
2015.0,LL44,S,3,117500.0,59739.015726742604
2015.0,LL44,T,2,119750.0,84499.26035179243
2015.0,LL45,D,3,184e3,62793.3117457584
2015.0,LL45,S,1,17e4,NA
2015.0,LL45,T,2,178975.0,1378.8582233137677
2015.0,LL46,D,27,205794.44444444444,54544.516634321684
2015.0,LL46,F,3,99166.66666666667,90791.42764233491
2015.0,LL46,O,2,90500.0,27577.164466275353
2015.0,LL46,S,5,160390.0,22018.412749333227
2015.0,LL46,T,10,116532.5,39121.24325237008
2015.0,LL47,D,3,176666.66666666666,45368.85862938733
2015.0,LL47,T,5,93e3,27820.85548648711
2015.0,LL48,D,16,236653.125,119008.97090660855
2015.0,LL48,O,1,6e3,NA
2015.0,LL48,S,3,109983.33333333333,34655.458925446845
2015.0,LL48,T,15,93199.93333333333,29226.744602618106
2015.0,LL49,D,26,256423.03846153847,181344.73899189485
2015.0,LL49,F,9,99388.88888888889,28665.939913268343
2015.0,LL49,O,4,408125.0,383456.72832798224
2015.0,LL49,S,7,175285.7142857143,45503.53204501194
2015.0,LL49,T,26,122538.26923076923,37841.76895818449
2015.0,LL51,D,3,221666.66666666666,45368.85862938733
2015.0,LL51,S,1,116400.0,NA
2015.0,LL52,D,12,279708.3333333333,142593.26426992097
2015.0,LL52,F,10,87725.0,75967.322104822
2015.0,LL52,O,2,185e3,91923.88155425117
2015.0,LL52,S,5,177680.0,47841.530075866096
2015.0,LL52,T,21,171021.42857142858,80891.71553909054
2015.0,LL53,D,113,268525.9292035398,143771.64240581787
2015.0,LL53,F,9,152e3,54359.91169970753
2015.0,LL53,O,1,2e5,NA
2015.0,LL53,S,25,174698.0,69733.26334445181
2015.0,LL53,T,53,140500.28301886792,77494.06657444996
2015.0,LL54,D,62,191651.4193548387,95478.56498086291
2015.0,LL54,F,2,92e3,42426.40687119285
2015.0,LL54,O,4,181625.0,138496.31463207485
2015.0,LL54,S,33,120660.60606060606,34732.2003819397
2015.0,LL54,T,58,90972.41379310345,36191.20941345049
2015.0,LL55,D,74,228720.5810810811,94922.46971600816
2015.0,LL55,F,4,90500.0,24296.77619218923
2015.0,LL55,O,8,400150.0,255279.5834262617
2015.0,LL55,S,66,147099.24242424243,39371.19455840413
2015.0,LL55,T,111,118519.81981981982,36145.12106474982
2015.0,LL56,D,23,255173.47826086957,30940.12389919008
2015.0,LL56,F,4,108750.0,29755.951785595207
2015.0,LL56,S,11,182454.54545454544,50637.16744914477
2015.0,LL56,T,32,180632.65625,64736.35225436019
2015.0,LL57,D,61,222032.9344262295,75054.87887047914
2015.0,LL57,F,28,120839.28571428571,41107.14400636206
2015.0,LL57,O,11,470356.2727272727,334779.34409520874
2015.0,LL57,S,123,160800.9349593496,46917.88667776087
2015.0,LL57,T,154,128757.74025974025,41218.42967278428
2015.0,LL58,D,35,282034.5714285714,106481.70351928893
2015.0,LL58,F,4,155875.0,115886.7083261349
2015.0,LL58,S,8,269250.0,193703.56586436767
2015.0,LL58,T,19,158078.94736842104,50404.27207365318
2015.0,LL59,D,30,252373.33333333334,140456.97754198575
2015.0,LL59,F,10,143150.0,74188.2178426377
2015.0,LL59,S,20,175637.5,74666.34004373266
2015.0,LL59,T,13,159615.38461538462,60955.97928223621
2015.0,LL60,D,16,197221.875,100310.14400140863
2015.0,LL60,O,1,19e4,NA
2015.0,LL60,S,16,115321.25,30115.851169552996
2015.0,LL60,T,11,130818.18181818182,48033.073359547125
2015.0,LL61,D,42,248535.11904761905,125938.77977737735
2015.0,LL61,F,1,11e4,NA
2015.0,LL61,O,1,7e4,NA
2015.0,LL61,S,17,134794.11764705883,43386.727097527124
2015.0,LL61,T,18,104361.11111111111,28382.267431887176
2015.0,LL62,D,15,268833.3333333333,121115.59806745825
2015.0,LL62,O,1,186e3,NA
2015.0,LL62,S,3,144166.66666666666,40885.001324854245
2015.0,LL62,T,5,121500.0,12459.935794377112
2015.0,LL63,D,11,235227.27272727274,58256.91531327574
2015.0,LL63,S,6,110091.66666666667,17231.378838231914
2015.0,LL63,T,5,130200.0,53793.12223695516
2015.0,LL64,D,20,378634.0,191653.44548099532
2015.0,LL64,F,8,181937.5,19156.195379786965
2015.0,LL64,O,1,2e5,NA
2015.0,LL64,S,6,244e3,22803.50850198276
2015.0,LL64,T,8,335018.0,155814.2346990709
2015.0,LL65,D,118,201663.13559322033,90031.71198854489
2015.0,LL65,F,20,130900.0,66480.8243029522
2015.0,LL65,O,8,281375.0,213625.96651958904
2015.0,LL65,S,52,127640.38461538461,34891.27375380407
2015.0,LL65,T,106,85407.77358490566,27900.378999058506
2015.0,LL66,D,2,157e3,4242.640687119285
2015.0,LL67,D,23,225256.52173913043,97883.2877651513
2015.0,LL67,S,2,127250.0,59750.52301026326
2015.0,LL67,T,5,98500.0,15858.751527153707
2015.0,LL68,D,49,194011.42857142858,69714.03092874013
2015.0,LL68,F,1,165e3,NA
2015.0,LL68,O,3,209e3,118621.2459890723
2015.0,LL68,S,24,121060.41666666667,43448.41263715403
2015.0,LL68,T,17,98938.23529411765,21764.847873145736
2015.0,LL69,D,6,191833.33333333334,118803.05832202581
2015.0,LL69,S,1,175e3,NA
2015.0,LL69,T,2,114500.0,13435.028842544403
2015.0,LL70,D,2,197500.0,137885.82233137678
2015.0,LL71,D,11,183545.45454545456,96456.3254912436
2015.0,LL71,S,3,161333.33333333334,27135.46265191241
2015.0,LL71,T,3,89833.33333333333,19939.49180228356
2015.0,LL72,D,13,200807.6923076923,54029.90624858394
2015.0,LL72,S,1,115e3,NA
2015.0,LL72,T,5,140900.0,53153.55115135771
2015.0,LL73,D,3,242333.33333333334,49409.85056983408
2015.0,LL74,D,51,204134.3137254902,56689.46770802852
2015.0,LL74,F,1,172500.0,NA
2015.0,LL74,O,2,3e5,0.0
2015.0,LL74,S,9,154611.11111111112,29342.564835254452
2015.0,LL74,T,1,115e3,NA
2015.0,LL75,D,15,257033.33333333334,120464.34959692234
2015.0,LL75,O,1,18e5,NA
2015.0,LL75,S,7,135071.42857142858,35379.40617014906
2015.0,LL75,T,3,98500.0,18500.0
2015.0,LL76,D,1,199e3,NA
2015.0,LL76,T,2,158750.0,40658.63991822648
2015.0,LL77,D,43,195953.48837209304,58076.79787856113
2015.0,LL77,F,1,56500.0,NA
2015.0,LL77,O,2,952480.5,1170234.1456992698
2015.0,LL77,S,34,139816.17647058822,33071.85180644272
2015.0,LL77,T,14,99250.0,28649.573765120433
2015.0,LL78,D,10,263950.0,122048.13485761354
2015.0,LL78,O,1,195e3,NA
2015.0,LL78,T,1,129e3,NA
2015.0,LN1,D,177,243281.1581920904,121994.1000308093
2015.0,LN1,F,78,144806.1794871795,57571.30341658289
2015.0,LN1,O,11,1014600.0,1616424.8203984
2015.0,LN1,S,117,163099.52136752137,62174.91232493829
2015.0,LN1,T,314,162675.41401273885,74938.83460274237
2015.0,LN10,D,85,251254.11764705883,92733.62588483155
2015.0,LN10,F,16,172168.75,58693.73014499363
2015.0,LN10,O,2,325e3,106066.01717798212
2015.0,LN10,S,41,164861.9756097561,40333.84268234791
2015.0,LN10,T,12,157245.83333333334,95693.48666524548
2015.0,LN11,D,226,225885.0663716814,100784.5190321963
2015.0,LN11,F,13,101884.61538461539,51847.996524357084
2015.0,LN11,O,16,2841992.9375,9341983.346108276
2015.0,LN11,S,94,139977.0744680851,43779.85471326766
2015.0,LN11,T,153,121998.86274509804,52766.55926729227
2015.0,LN12,D,195,152567.1794871795,43201.649867592445
2015.0,LN12,F,14,61e3,7854.445091303885
2015.0,LN12,O,3,248333.33333333334,130416.00106326422
2015.0,LN12,S,98,105282.6530612245,24009.971191153934
2015.0,LN12,T,20,79822.5,21300.633021233505
2015.0,LN13,D,90,188357.77777777778,67380.39545472746
2015.0,LN13,F,1,94950.0,NA
2015.0,LN13,O,4,114453.0,26342.04818662867
2015.0,LN13,S,35,125881.0,42152.90583452246
2015.0,LN13,T,12,67575.0,20285.32272806667
2015.0,LN2,D,306,245190.6732026144,101581.80897900446
2015.0,LN2,F,72,104588.47222222222,47287.13345711248
2015.0,LN2,O,10,1073507.4,813818.4791141081
2015.0,LN2,S,180,155817.1888888889,62895.911460569034
2015.0,LN2,T,216,126123.9074074074,55036.510331679456
2015.0,LN3,D,98,201837.35714285713,75282.75977777205
2015.0,LN3,F,1,97500.0,NA
2015.0,LN3,O,1,204e3,NA
2015.0,LN3,S,40,142108.75,26702.508495193808
2015.0,LN3,T,26,136003.84615384616,50132.59203966403
2015.0,LN4,D,443,215087.41534988713,85387.8583152176
2015.0,LN4,F,19,124909.63157894737,46970.20889553355
2015.0,LN4,O,7,241600.0,127160.64642805178
2015.0,LN4,S,151,142725.43046357617,46234.96432333578
2015.0,LN4,T,104,128191.73076923077,67474.96583152634
2015.0,LN5,D,205,220367.73658536584,83550.61449844361
2015.0,LN5,F,71,160003.45070422534,79177.67288821997
2015.0,LN5,O,13,964061.5384615385,1158381.9438995942
2015.0,LN5,S,129,147651.82170542635,43089.57107157167
2015.0,LN5,T,309,106002.40453074433,33070.473567646724
2015.0,LN6,D,632,211895.21202531646,64384.28696707955
2015.0,LN6,F,47,85943.59574468085,22427.082799558266
2015.0,LN6,O,17,1248773.8823529412,1729765.2636429416
2015.0,LN6,S,463,144098.55291576675,32003.711776966542
2015.0,LN6,T,246,123732.84552845529,28338.24588785499
2015.0,LN7,D,56,236230.35714285713,114074.35640388704
2015.0,LN7,O,2,15e4,21213.203435596424
2015.0,LN7,S,27,142695.74074074073,66355.89666719244
2015.0,LN7,T,17,106379.41176470589,45159.0282322633
2015.0,LN8,D,159,240955.94339622642,111121.39776190754
2015.0,LN8,F,22,70563.63636363637,18105.466037440197
2015.0,LN8,O,6,445333.3333333333,786351.4905350321
2015.0,LN8,S,79,123357.27848101266,29086.17797561492
2015.0,LN8,T,65,98108.43076923076,34502.40397057919
2015.0,LN9,D,126,206646.34126984127,68679.24793789317
2015.0,LN9,F,4,76998.75,38330.2318401111
2015.0,LN9,O,7,5631645.571428572,14187525.29187187
2015.0,LN9,S,44,134700.63636363635,37538.098595210744
2015.0,LN9,T,45,116710.93333333333,39223.196864749676
2015.0,LS1,D,1,1011884.0,NA
2015.0,LS1,F,152,171883.19736842104,75658.7169842916
2015.0,LS1,O,25,5744434.04,8710452.210185416
2015.0,LS1,T,1,28e4,NA
2015.0,LS10,D,33,187754.39393939395,45429.85471714842
2015.0,LS10,F,190,131912.5894736842,59771.83975071433
2015.0,LS10,O,10,4576936.1,9305013.622339858
2015.0,LS10,S,157,105744.14012738854,32556.499676884912
2015.0,LS10,T,167,106712.44311377246,46876.55078939684
2015.0,LS11,D,15,143633.33333333334,23280.484367404224
2015.0,LS11,F,138,101829.71014492754,40395.90824372044
2015.0,LS11,O,16,1971532.875,4752998.617034539
2015.0,LS11,S,86,105768.11627906977,21942.187766636216
2015.0,LS11,T,240,72310.68333333333,23626.510822908087
2015.0,LS12,D,56,213691.25,86762.75325826483
2015.0,LS12,F,77,89998.83116883117,39361.771611619966
2015.0,LS12,O,13,1315408.0,2316084.302409025
2015.0,LS12,S,177,128371.74576271187,32933.77633786469
2015.0,LS12,T,317,107074.79179810725,48248.92336577591
2015.0,LS13,D,34,215720.58823529413,76486.62204044995
2015.0,LS13,F,48,93226.97916666667,33361.1737914636
2015.0,LS13,O,2,1e5,28284.2712474619
2015.0,LS13,S,217,127936.97695852535,44769.206869524925
2015.0,LS13,T,276,118800.51811594203,45403.07792429572
2015.0,LS14,D,113,351181.0530973451,261983.16942406681
2015.0,LS14,F,65,110856.27692307692,81270.62345020256
2015.0,LS14,O,7,1246487.5714285714,1432463.072356359
2015.0,LS14,S,246,137262.5162601626,51314.87513833587
2015.0,LS14,T,168,117281.73809523809,66137.80698162115
2015.0,LS15,D,162,269004.13580246916,77628.95194013028
2015.0,LS15,F,20,102308.2,22727.794427459125
2015.0,LS15,O,6,378310.5,581883.961393249
2015.0,LS15,S,326,159898.38343558283,44040.41684358969
2015.0,LS15,T,116,139356.7931034483,34546.762191586626
2015.0,LS16,D,178,445159.6629213483,169220.987802277
2015.0,LS16,F,116,121153.0172413793,51085.703900318375
2015.0,LS16,O,4,4709089.0,8380262.306933914
2015.0,LS16,S,321,223306.1246105919,88706.71427580566
